-5529855332803897e-24	12259457009299984e-24	-0.014236518592382388	-0.007560156451733823	0.0959066849920819	-0.02893884063528631	-0.01829273721079403	0.004620881113332533	0.0008076094174839846	0	0.9894585542612085	-0.07125168644340148	0	0.00942949143918239	0.06274548568099579	-0.009455413478536024	-0.012697575571909767	0.009072109843424077	3494131323592144e-20	-0.009308549340693318	-0.012704146295151951	0.009335051003116556	0.009357786103341644	-0.02147905273263056
-41423637361295234e-24	9205617204016302e-23	-0.10674391032900894	-0.05784402894571869	0.702698591861327	-0.003568099703777143	-0.13399697554385948	0.034038983320665475	0.005248716532395986	0	-0.07125505181116146	0.478300817663244	0	0.06371884039551017	0.45833645472262535	-0.07003407556786988	-0.0077281370583531265	0.0662035884342921	0.00023046156147960863	-0.07300615879580775	-0.007742779118140745	0.06815096378784748	0.06931084978426313	0.012375786528439568
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
-4724856137438732e-24	10849029699324267e-24	-0.01227488178152324	-0.008681012940738855	-0.09101847170658242	0.025592660393032103	0.016392064105522523	-0.004140661994147171	-0.0007238557533849227	0	0.009437839507767063	0.0637588333050698	0	0.9906681197725004	-0.06307858705500347	-0.008750014793905836	0.010958232372658345	-0.009187518133128231	-3649646687387129e-20	-0.00744324279997036	0.010964140732642368	-0.009861162970022385	0.008659637383596768	0.019048757560918707
-3859423553757147e-23	886192115171209e-22	-0.1002985576676122	-0.07081467221181285	-0.6582397773444707	0.005284735206624546	0.11798066034597138	-0.02996527348848691	-0.004637934992946653	0	0.06281043660578824	0.45864920648790314	0	-0.06309817906360168	0.5430303671627621	-0.07253573829995548	0.006358945959770381	-0.06654239175079082	-0.0002441513129942658	-0.058846409210627226	0.006372493467938998	-0.07166759945847179	0.07178665075963724	-0.009411870612202177
-8567076396818992e-20	7603973218964428e-20	-0.49656748608265294	-0.30906126883547735	-0.007262656579883884	-0.004169440341384715	-0.017338230818157663	0.004408854019896077	0.0006668764649474933	0	-0.009298713785774024	-0.06923397088176561	0	-0.00889513582439428	-0.07328832237574925	0.6577175474718684	-0.006238958830202071	-0.011821493743397348	-7115622607481486e-20	-0.31498546298408814	-0.0062405391968290294	-0.02006518163213415	0.3387477167993211	-0.0016278580393642046
-6696766638038662e-20	-332587404231291e-19	-0.31361148601571404	0.4850011668301905	-0.010809740210960176	-0.40707779865028626	0.000304169112797199	-0.0004508373396491618	0.0012975212606569247	0	-0.011546396502214937	0.0006844540026060543	0	0.009766474803435938	-0.00229676504492309	-0.008250171663907267	0.5006480815884016	0.0009663601136781568	0.00014247664520703528	0.016067267863045645	-0.4993129516730707	0.00019220763649576236	0.008165096170161014	0.0005290689624413692
0.21056858720989632	-0.9743454149047492	-0.03529869804595059	-0.0245491863514428	-0.0004962469497981675	0.0012558285049286662	-0.0012744734214594669	0.00032551301240435563	4399538200490518e-20	0	-0.0006385864454457765	-0.005087187663723785	0	-0.000691448115960499	-0.005378949448617807	-0.025027537618872536	0.0014244350719459988	0.005432345005132305	0.0011266940608208318	0.055893560736615895	0.001423710821025681	0.002269185466105994	0.02476907883377101	-8870717621496747e-20
0.004084884605048508	0.0020450937661185007	3894871428101393e-20	-0.00017162687685040763	2126880522358382e-21	0.00012011548163699576	-18351921391874886e-22	5772596156169469e-22	-31708643878234624e-23	0	24825085408730348e-22	-717637210898301e-20	0	-38390604924356795e-22	-709239450623065e-20	-32812435963921536e-21	0.00014484380852708908	0.0011309375397944887	0.9999790825201108	8237934526783341e-20	0.00014484150417814982	-0.004426104343980347	3247354619425535e-20	20559700815875195e-22
-0.06310190689949356	0.0675447614806816	-0.4415144218082161	-0.3066611289744391	-0.006207887898369503	0.015742864556819853	-0.015935116157095933	0.004070021121188815	0.0005499605164666835	0	-0.007983301117225849	-0.0636065543296611	0	-0.008646404362840358	-0.06725439624986902	-0.31408259680844247	0.01786403360285344	0.06810323776471731	47343965921930626e-21	0.7013228902361993	0.017860789495604868	0.02855158931454585	0.310839073654191	-0.0011081897862350093
-6863894690820215e-20	-3409554591407364e-20	-0.31351674758138803	0.484847099038986	-0.010785054078560357	-0.4072392288168493	0.0002998077066871879	-0.00044987613215450456	0.0012982062632267667	0	-0.011553311163278662	0.0006672964949640235	0	0.009772713862354109	-0.0022808266595494495	-0.008251641120434682	-0.49931322098707503	0.0009678630915405515	0.00014248222361124796	0.0160638516130579	0.5007256864374053	0.00019621520566150455	0.008166550580916589	0.000293350873441224
0.9755318063165004	0.21467305483325808	-0.021090790487139223	-0.014490264249340891	-0.00029700509635467227	0.0007442076970751701	-0.0007587030353362513	0.00019377659510934467	2620340467305104e-20	0	-0.00038026800876533016	-0.0030284436077515353	0	-0.0004115572757581159	-0.003202153105454959	-0.014886706065544252	0.0008455643146870914	0.0032260786169525857	-0.0044273807227461544	0.03324737271857457	0.0008472449837228062	0.001372186091960173	0.014732971469110664	-5282756710065222e-20
8478598446586389e-20	-752545201069432e-19	0.49143934890252444	0.30586976924470644	0.007187633661726465	0.00412696280868319	0.01715918356765715	-0.004363324439151694	-0.0006599916677703366	0	0.009202705021358365	0.06851901052403948	0	0.008803259424158915	0.0725314605547483	0.3387477173327999	0.006174653311425367	0.011699411515626021	704213545538466e-19	0.31173261668112745	0.00617621748692941	0.019857967132794672	0.6647505153418145	0.001611632575002919
6545674163492714e-20	32506980613866547e-21	0.30912295114122185	-0.48669505140881275	-0.002990763434649272	-0.8164600375719661	0.0012895469397899936	-0.0010711919699466176	0.0025556434403382028	0	-0.022610410379371754	0.00409209585773857	0	0.020117585689293116	-0.0016897702798937101	-0.0016354083734888124	0.0006542399144667007	-0.0012261306712863793	-8161972040612763e-22	-0.0009858851327235747	0.00041822403163852174	-0.0009822054233910701	0.001619105213841128	0.00086935299158147
